id,system,thread_id,customer,evidence_customer,evidence_reply,relevant,supports_next_step,current_advice,reviewer_id,reviewer_type,rationale
b4_007,quality,t_2547376,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,"If you could filter an artist catalogue on Spotify so that their actual albums appeared first it would make finding their song/albums easier. Then after that, if the best of's etc were shown or in another section it would be grand. too much clutter @user","@user Hey Patrick! Thanks for the feedback. Don't worry, we'll make sure it's passed on to the relevant folks",,,,,,
b4_007,quality,t_1985610,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,I spend half my life queuing the same song a 100 times because couldn’t make my obsessive life easier with a repeat button.,"@user Hey there! Can you let us know the device, operating system, and Spotify version you're using? We'll see what we can suggest",,,,,,
b4_007,quality,t_963477,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,is there a place i can submit some quality of life ideas?,"@user 1: Hi! Just to check, would you like to submit an idea for the Spotify app? If so, you can suggest it in our Community at...",,,,,,
b4_007,quality,t_1483991,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,i love spotify but spotify premium costs too much,"@user Hey! If you haven't had Premium before, you can get our 30-day free trial at <url>",,,,,,
b4_007,quality,current:contact,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_007,quality,current:playback,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
b4_007,quality,policy:clarification,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
b4_007,balanced,t_989810,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,If offered in- app purchases the life of those who don’t have credit card would be so much easier. 😫🙄,@user We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝,,,,,,
b4_007,balanced,t_1447349,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,. it would be great if we could have an album list view. Much easier to navigate than artwork.,"@user Hey Jay, nice idea! It's definitely something for the team to consider and we'll make sure it reaches them. Stay awesome",,,,,,
b4_007,balanced,t_2547376,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,"If you could filter an artist catalogue on Spotify so that their actual albums appeared first it would make finding their song/albums easier. Then after that, if the best of's etc were shown or in another section it would be grand. too much clutter @user","@user Hey Patrick! Thanks for the feedback. Don't worry, we'll make sure it's passed on to the relevant folks",,,,,,
b4_007,balanced,t_1985610,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,I spend half my life queuing the same song a 100 times because couldn’t make my obsessive life easier with a repeat button.,"@user Hey there! Can you let us know the device, operating system, and Spotify version you're using? We'll see what we can suggest",,,,,,
b4_007,balanced,t_963477,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,is there a place i can submit some quality of life ideas?,"@user 1: Hi! Just to check, would you like to submit an idea for the Spotify app? If so, you can suggest it in our Community at...",,,,,,
b4_007,balanced,t_1483991,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,i love spotify but spotify premium costs too much,"@user Hey! If you haven't had Premium before, you can get our 30-day free trial at <url>",,,,,,
b4_007,balanced,current:family,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,"Official Spotify guidance, checked 2026-09-17",Premium Family is for family members living together. Members must live with the plan manager and use the same home address. This general rule does not establish a temporary-absence exception or eligibility of an individual account.,,,,,,
b4_007,balanced,current:wrapped,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,"Official Spotify guidance, checked 2026-09-17",Wrapped is Spotify's annual listening summary and includes personalized playlists. Some features have eligibility requirements. The support page links official updates; it does not establish a release date for an upcoming edition.,,,,,,
b4_007,balanced,current:profile,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,"Official Spotify guidance, checked 2026-09-17","A display name replaces the username on profiles, apps and playlists, but cannot be used to log in. Mobile: profile picture, View profile, EDIT, change name, Save.",,,,,,
b4_007,balanced,current:ideas,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,"Official Spotify guidance, checked 2026-09-17","Customers can search the Community Ideas board, vote for an existing idea or submit a new idea after logging in. No particular idea, feature release or staff action is confirmed.",,,,,,
b4_007,balanced,current:catalog,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,"Official Spotify guidance, checked 2026-09-17","Catalog availability varies over time and by country according to rights-holder permissions. No availability, removal cause or return date for a specific release is established.",,,,,,
b4_007,balanced,current:student,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,"Official Spotify guidance, checked 2026-09-17","SheerID handles student verification. Try a private browser window to avoid autofill problems. If verification still fails, use the SheerID help route on this official page. Spotify cannot resolve SheerID verification issues.",,,,,,
b4_007,balanced,current:shuffle,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,"Official Spotify guidance, checked 2026-09-17","Smart Shuffle mixes recommendations into playback. It is always active on free mobile. Premium mobile users can disable Include Smart Shuffle in play modes under Settings and privacy, Playback. Premium shuffle also offers a Fewer repeats style; it reduces, not eliminates, repeats.",,,,,,
b4_007,balanced,current:autoplay,Life would be so much easier if got7 had an official spotify. when is got7's discography going to be on Spotify?,"Official Spotify guidance, checked 2026-09-17","Autoplay plays similar tracks after an album, playlist or selection ends. It can be disabled in settings: Playback, Autoplay on mobile; Autoplay in desktop settings. It does not explain extra tracks interspersed within a playlist.",,,,,,
